FISHERY,BOATNUM,DATE_FISHED,DURATION,TROLL_LINE,POLE,LATITUDE,LONGITUDE,SPECIES,FISH_RETAINED,FISH_DISCARDED
LTL-ALB-NP,515057,09-SEP-16,2,,2,46.33333,-125,ALB,2,0
LTL-ALB-NP,515057,14-SEP-16,,,2,45,-125.75,ALB,15,0
LTL-ALB-NP,515057,15-SEP-16,,,2,44.91667,-125.83333,ALB,453,0
LTL-ALB-NP,515057,16-SEP-16,,,2,44.83333,-125.86667,ALB,108,0
LTL-ALB-NP,515057,17-SEP-16,,,2,44.98333,-125.91667,ALB,95,0
LTL-ALB-NP,515057,18-SEP-16,,,2,45.08333,-125.8,ALB,559,0
LTL-ALB-NP,515057,24-SEP-16,1,,3,46,-125.5,ALB,242,0
LTL-ALB-NP,515057,25-SEP-16,1,,6,45.83333,-125.53333,ALB,395,0
LTL-ALB-NP,515057,26-SEP-16,1,,3,45.8,-125.63333,ALB,391,0
LTL-ALB-NP,515057,30-SEP-16,1,,3,46.53333,-125.25,ALB,446,0
LTL-ALB-NP,515057,01-OCT-16,11,,3,46.58333,-125.3,ALB,143,0
LTL-ALB-NP,515057,02-OCT-16,1,,3,46.63333,-125.28333,ALB,139,0
LTL-ALB-NP,530072,13-SEP-16,14,,2,45.11667,-125.43333,ALB,11,
LTL-ALB-NP,530072,14-SEP-16,14,,2,44.31667,-126.5,ALB,12,
LTL-ALB-NP,530072,15-SEP-16,15,,2,45.16667,-125.53333,ALB,24,
LTL-ALB-NP,530072,16-SEP-16,14,,2,44.01667,-125.2,ALB,32,
LTL-ALB-NP,536862,03-SEP-15,15,,3,45.98333,-124.91667,ALB,2040,0
LTL-ALB-NP,536862,04-SEP-15,6,,3,45.9,-124.93333,ALB,1566,0
LTL-ALB-NP,536862,09-SEP-15,13,,3,46.23333,-124.9,ALB,1404,0
LTL-ALB-NP,536862,10-SEP-15,13,,3,46.6,-124.71667,ALB,412,0
LTL-ALB-NP,536862,14-SEP-15,6,,3,46.26667,-124.91667,ALB,300,0
LTL-ALB-NP,536862,17-SEP-15,1,,3,47.01667,-125.21667,ALB,72,0
LTL-ALB-NP,536862,18-SEP-15,12,,3,47.03333,-125.2,ALB,960,0
LTL-ALB-NP,536862,19-SEP-15,7,,3,47.08333,-125.2,ALB,2594,0
LTL-ALB-NP,536862,14-AUG-16,7,,3,44.66667,-125.65,ALB,408,0
LTL-ALB-NP,536862,08-SEP-16,13,,3,46.4,-125.13333,ALB,198,0
LTL-ALB-NP,536862,17-SEP-16,11,,2,45.21667,-125.96667,ALB,206,0
LTL-ALB-NP,536862,18-SEP-16,11,,2,45.35,-126.03333,ALB,1648,0
LTL-ALB-NP,536862,19-SEP-16,11,,2,45.41667,-125.96667,ALB,374,0
LTL-ALB-NP,545806,02-SEP-16,15,,1,46.5,-126,ALB,73,0
LTL-ALB-NP,545806,07-SEP-16,2,,1,46.25,-125,ALB,32,0
LTL-ALB-NP,545806,14-SEP-16,12,,2,45.25,-125.66667,ALB,89,0
LTL-ALB-NP,545806,15-SEP-16,14,,1,44.83333,-125.25,ALB,92,0
LTL-ALB-NP,545806,16-SEP-16,12,,1,44.83333,-125.16667,ALB,27,0
LTL-ALB-NP,545998,24-AUG-15,14,,3,46.23333,-125.88333,ALB,1552,0
LTL-ALB-NP,545998,05-SEP-15,14,,3,46.38333,-125.53333,ALB,728,0
LTL-ALB-NP,545998,06-SEP-15,14,,3,46.25,-125.05,ALB,240,0
LTL-ALB-NP,545998,09-SEP-15,14,,3,46.95,-125.25,ALB,1150,0
LTL-ALB-NP,545998,19-SEP-15,13,,3,46.85,-125.2,ALB,1492,0
LTL-ALB-NP,545998,01-SEP-16,14,,3,46.48333,-126.28333,ALB,526,0
LTL-ALB-NP,545998,02-SEP-16,14,,3,46.46667,-126.13333,ALB,167,0
LTL-ALB-NP,545998,03-SEP-16,14,,3,46.46667,-126.08333,ALB,140,0
LTL-ALB-NP,545998,14-SEP-16,13,,3,44.01667,-125.78333,ALB,499,0
LTL-ALB-NP,545998,15-SEP-16,13,,3,44.08333,-125.81667,ALB,362,0
LTL-ALB-NP,545998,16-SEP-16,13,,3,44,-125.83333,ALB,339,0
LTL-ALB-NP,545998,17-SEP-16,13,,3,43.83333,-126.11667,ALB,223,0
LTL-ALB-NP,545998,18-SEP-16,13,,3,43.98333,-125.96667,ALB,203,0
LTL-ALB-NP,545998,20-SEP-16,13,,3,44.66667,-125.11667,ALB,228,0
LTL-ALB-NP,545998,21-SEP-16,6,,3,44.76667,-125.1,ALB,11,0
LTL-ALB-NP,554731,23-AUG-15,14,,3,46.58333,-125.33333,ALB,1024,
LTL-ALB-NP,554731,24-AUG-15,14,,3,46.41667,-125.2,ALB,1166,
LTL-ALB-NP,554731,25-AUG-15,14,,3,46.5,-126,ALB,1040,
LTL-ALB-NP,554731,26-AUG-15,14,,3,46.1,-126,ALB,962,
LTL-ALB-NP,554731,27-AUG-15,14,,3,46.2,-125.2,ALB,1914,
LTL-ALB-NP,554731,28-AUG-15,14,,3,46.33333,-124.95,ALB,1478,
LTL-ALB-NP,554731,01-SEP-15,5,,3,46.58333,-124.96667,ALB,452,
LTL-ALB-NP,554731,02-SEP-15,14,,3,46.4,-125.16667,ALB,1330,
LTL-ALB-NP,554731,03-SEP-15,14,,3,46,-124.83333,ALB,1544,
LTL-ALB-NP,554731,04-SEP-15,14,,3,45.83333,-124.83333,ALB,1034,
LTL-ALB-NP,554731,05-SEP-15,14,,3,45.66667,-125.25,ALB,1230,
LTL-ALB-NP,554731,09-SEP-15,14,,3,46.5,-125.08333,ALB,478,
LTL-ALB-NP,554731,10-SEP-15,14,,3,46.4,-125.96667,ALB,604,
LTL-ALB-NP,554731,11-SEP-15,14,,3,46.5,-124.93333,ALB,470,
LTL-ALB-NP,554731,18-SEP-15,13,,3,46.66667,-125.16667,ALB,1548,
LTL-ALB-NP,554731,19-SEP-15,13,,3,46.9,-124.93333,ALB,2442,
LTL-ALB-NP,554731,20-SEP-15,13,,3,46.66667,-125.23333,ALB,1030,
LTL-ALB-NP,554731,21-SEP-15,13,,3,46.75,-125.25,ALB,6,
LTL-ALB-NP,554731,22-SEP-15,6,,3,46.5,-125,,,
LTL-ALB-NP,554731,29-SEP-15,13,,3,44.93333,-125.33333,ALB,202,
LTL-ALB-NP,554731,11-JUL-16,16,,3,46.16667,-125.03333,ALB,99,
LTL-ALB-NP,554731,12-JUL-16,16,,3,46.28333,-124.91667,ALB,400,
LTL-ALB-NP,554731,13-JUL-16,16,,3,46.16667,-125.13333,ALB,216,
LTL-ALB-NP,554731,14-JUL-16,16,,3,46.16667,-125.16667,ALB,395,
LTL-ALB-NP,554731,15-JUL-16,16,,3,46.01667,-125.01667,ALB,260,
LTL-ALB-NP,554731,16-JUL-16,16,,3,46.16667,-125.06667,ALB,691,
LTL-ALB-NP,554731,17-JUL-16,16,,3,46.13333,-125.13333,ALB,245,
LTL-ALB-NP,554731,18-JUL-16,16,,3,46.2,-125.1,ALB,270,
LTL-ALB-NP,554731,19-JUL-16,16,,3,46.16667,-125.05,ALB,336,
LTL-ALB-NP,554731,20-JUL-16,16,,3,46.1,-125,ALB,382,
LTL-ALB-NP,554731,21-JUL-16,16,,3,46.06667,-125.13333,ALB,191,
LTL-ALB-NP,554731,01-AUG-16,15,,3,47.5,-125.9,ALB,140,
LTL-ALB-NP,554731,02-AUG-16,15,,3,47.83333,-126.4,ALB,858,
LTL-ALB-NP,554731,03-AUG-16,15,,3,47.86667,-126.3,ALB,389,
LTL-ALB-NP,554731,04-AUG-16,15,,3,47.9,-126.3,ALB,638,
LTL-ALB-NP,554731,05-AUG-16,15,,3,47.88333,-126.3,ALB,516,
LTL-ALB-NP,554731,06-AUG-16,15,,3,47.86667,-126.21667,ALB,178,
LTL-ALB-NP,554731,07-AUG-16,15,,3,47.98333,-126.3,ALB,126,
LTL-ALB-NP,554731,14-SEP-16,13,,3,45,-125.25,ALB,753,
LTL-ALB-NP,554731,15-SEP-16,13,,3,44.88333,-125.58333,ALB,816,
LTL-ALB-NP,554731,16-SEP-16,13,,3,44.9,-125.61667,ALB,665,
LTL-ALB-NP,554731,17-SEP-16,13,,3,44.91667,-125.38333,ALB,393,
LTL-ALB-NP,554731,18-SEP-16,13,,3,45.36667,-125.45,ALB,742,
LTL-ALB-NP,554731,19-SEP-16,13,,3,45.3,-125.66667,ALB,860,
LTL-ALB-NP,554731,24-SEP-16,12,,3,46.9,-124.1,ALB,15,
LTL-ALB-NP,554731,25-SEP-16,12,,3,45.16667,-125.33333,ALB,416,
LTL-ALB-NP,554731,26-SEP-16,12,,3,45.08333,-125.08333,ALB,566,
LTL-ALB-NP,554731,29-SEP-16,6,,3,46,-125.25,,,
LTL-ALB-NP,554731,30-SEP-16,12,,3,44.75,-125.75,ALB,513,
LTL-ALB-NP,554731,01-OCT-16,12,,3,45.16667,-125.3,ALB,163,
LTL-ALB-NP,554731,02-OCT-16,12,,3,45.51667,-125.73333,ALB,2000,
LTL-ALB-NP,554887,02-AUG-15,,,2,46.68333,-125.13333,ALB,276,
LTL-ALB-NP,554887,03-AUG-15,,,2,46.6,-124.9,ALB,1008,
LTL-ALB-NP,554887,04-AUG-15,,,2,46.7,-124.98333,ALB,322,
LTL-ALB-NP,554887,05-AUG-15,,,2,46.96667,-125.13333,ALB,1188,
LTL-ALB-NP,554887,06-AUG-15,,,2,46.51667,-124.88333,ALB,576,
LTL-ALB-NP,554887,07-AUG-15,,,2,46.36667,-124.78333,ALB,720,
LTL-ALB-NP,554887,01-AUG-16,,,3,47.88333,-126.33333,ALB,333,
LTL-ALB-NP,554887,02-AUG-16,,,3,47.83333,-126.28333,ALB,264,
LTL-ALB-NP,554887,03-AUG-16,,,3,47.85,-126.18333,ALB,623,
LTL-ALB-NP,554887,04-AUG-16,,,3,47.91667,-126.23333,ALB,192,
LTL-ALB-NP,554887,05-AUG-16,,,3,47.91667,-126.18333,ALB,146,
LTL-ALB-NP,554887,06-AUG-16,,,3,47.86667,-126.41667,ALB,136,
LTL-ALB-NP,554887,07-AUG-16,,,3,48.03333,-126.23333,ALB,111,
LTL-ALB-NP,554887,08-AUG-16,,,3,46.63333,-125.8,ALB,37,
LTL-ALB-NP,554887,09-AUG-16,,,3,45.5,-125.55,ALB,34,
LTL-ALB-NP,554887,10-AUG-16,,,3,45.73333,-126.13333,ALB,98,
LTL-ALB-NP,554887,11-AUG-16,,,3,46,-125.7,ALB,152,
LTL-ALB-NP,554887,19-AUG-16,,,3,44.5,-125.16667,ALB,150,
LTL-ALB-NP,554887,20-AUG-16,,,3,43.66667,-125.5,ALB,520,
LTL-ALB-NP,554887,21-AUG-16,,,3,43.8,-126.16667,ALB,80,
LTL-ALB-NP,554887,22-AUG-16,,,3,43.53333,-127.63333,ALB,310,
LTL-ALB-NP,554887,23-AUG-16,,,3,43.66667,-127.16667,ALB,68,
LTL-ALB-NP,554887,24-AUG-16,,,3,44.16667,-126.83333,ALB,110,
LTL-ALB-NP,554887,25-AUG-16,,,3,44.83333,-125.83333,ALB,82,
LTL-ALB-NP,554887,07-SEP-16,,,3,46.5,-125.8,ALB,50,
LTL-ALB-NP,554887,08-SEP-16,,,3,46.46667,-125.66667,ALB,760,
LTL-ALB-NP,554887,09-SEP-16,,,3,46.38333,-125.81667,ALB,45,
LTL-ALB-NP,554887,10-SEP-16,,,3,46.33333,-125.5,ALB,37,
LTL-ALB-NP,554887,11-SEP-16,,,3,46.16667,-125.16667,ALB,45,
LTL-ALB-NP,554887,12-SEP-16,,,3,46.05,-125,ALB,480,
LTL-ALB-NP,554887,14-SEP-16,,,3,45.16667,-125.6,ALB,498,
LTL-ALB-NP,554887,15-SEP-16,,,3,45.35,-125.8,ALB,368,
LTL-ALB-NP,554887,16-SEP-16,,,3,45.33333,-125.91667,ALB,488,
LTL-ALB-NP,554887,17-SEP-16,,,3,45.4,-126,ALB,414,
LTL-ALB-NP,554887,18-SEP-16,,,2,45.43333,-126.11667,ALB,680,
LTL-ALB-NP,554887,19-SEP-16,,,2,45.4,-125.8,ALB,422,
LTL-ALB-NP,555318,27-SEP-16,,,3,45.48333,-125.7,ALB,62,
LTL-ALB-NP,555318,28-SEP-16,,,3,45.5,-125.65,ALB,289,
LTL-ALB-NP,555318,29-SEP-16,,,3,45.46667,-125.88333,ALB,400,
LTL-ALB-NP,555742,04-OCT-17,12,,2,45.66667,-125.58333,ALB,121,
LTL-ALB-NP,555742,05-OCT-17,12,,2,45.66667,-125.58333,ALB,144,
LTL-ALB-NP,555742,06-OCT-17,11,,2,45.58333,-125.5,ALB,49,
LTL-ALB-NP,555940,17-SEP-16,13,,3,45.03333,-125.23333,ALB,151,0
LTL-ALB-NP,555940,18-SEP-16,12,,3,45,-125.13333,ALB,83,0
LTL-ALB-NP,555940,19-SEP-16,12,,2,44.91667,-125,ALB,420,0
LTL-ALB-NP,555940,20-SEP-16,13,,2,44.83333,-125,ALB,171,0
LTL-ALB-NP,555940,21-SEP-16,11,,2,44.71667,-125.05,ALB,282,0
LTL-ALB-NP,556719,26-AUG-15,12,,2,46.83333,-125,ALB,378,
LTL-ALB-NP,556719,27-AUG-15,12,,2,46.58333,-125.2,ALB,240,
LTL-ALB-NP,556719,28-AUG-15,12,,2,46.51667,-125.5,ALB,100,
LTL-ALB-NP,556719,29-AUG-15,12,,2,46.46667,-125.75,ALB,202,
LTL-ALB-NP,556719,06-SEP-15,12,,2,46.33333,-126.16667,ALB,300,
LTL-ALB-NP,556719,07-SEP-15,12,,2,46.16667,-126.5,ALB,350,
LTL-ALB-NP,556719,08-SEP-15,12,,2,46.25,-126.75,ALB,150,
LTL-ALB-NP,556719,12-SEP-15,12,,2,46.33333,-126.85,ALB,80,
LTL-ALB-NP,558005,25-AUG-16,14,,2,45.06667,-125.63333,ALB,130,0
LTL-ALB-NP,558005,26-AUG-16,14,,2,44.98333,-125.51667,ALB,100,0
LTL-ALB-NP,558005,27-AUG-16,3,,2,45.03333,-125.41667,ALB,25,0
LTL-ALB-NP,558005,01-SEP-16,14,,2,46.51667,-126.15,ALB,278,0
LTL-ALB-NP,558005,02-SEP-16,14,,2,46.53333,-126.93333,ALB,192,0
LTL-ALB-NP,558005,03-SEP-16,14,,2,46.51667,-126.03333,ALB,128,0
LTL-ALB-NP,558005,04-SEP-16,14,,2,46.55,-125.8,ALB,19,0
LTL-ALB-NP,558005,14-SEP-16,14,,1,44.96667,-125.28333,ALB,180,0
LTL-ALB-NP,558005,25-SEP-16,12,,2,46.53333,-125.36667,ALB,125,0
LTL-ALB-NP,558005,26-SEP-16,12,,1,46.58333,-125.18333,ALB,100,0
LTL-ALB-NP,558005,30-SEP-16,8,,1,44.68333,-125.55,ALB,230,0
LTL-ALB-NP,558005,01-OCT-16,6,,1,44.55,-125.18333,ALB,14,0
LTL-ALB-NP,558555,02-AUG-15,15,,2,46.5,-125,ALB,448,0
LTL-ALB-NP,558555,03-AUG-15,15,,2,46.46667,-125.3,ALB,320,0
LTL-ALB-NP,558555,07-AUG-15,15,,2,47.38333,-126,ALB,302,0
LTL-ALB-NP,558555,08-AUG-15,15,,2,46.4,-124.73333,ALB,190,0
LTL-ALB-NP,558555,09-AUG-15,15,,2,46.38333,-124.85,ALB,274,0
LTL-ALB-NP,558555,10-AUG-15,15,,2,45.7,-125.16667,ALB,294,0
LTL-ALB-NP,558555,11-AUG-15,15,,2,46.16667,-124.9,ALB,72,0
LTL-ALB-NP,558555,13-AUG-15,5,,3,46.66667,-124.83333,ALB,10,0
LTL-ALB-NP,558555,14-AUG-15,14,,3,45.23333,-124.53333,ALB,294,0
LTL-ALB-NP,558555,15-AUG-15,14,,3,45.2,-124.96667,ALB,1406,0
LTL-ALB-NP,558555,16-AUG-15,10,,3,43.33333,-125.03333,ALB,4,0
LTL-ALB-NP,558555,17-AUG-15,4,,3,45.16667,-124.83333,ALB,24,0
LTL-ALB-NP,558555,22-AUG-15,14,,3,46.91667,-125.83333,ALB,1264,0
LTL-ALB-NP,558555,23-AUG-15,14,,3,46.23333,-125.16667,ALB,2432,0
LTL-ALB-NP,558555,24-AUG-15,14,,3,46.23333,-125.53333,ALB,1290,0
LTL-ALB-NP,558555,25-AUG-15,14,,3,46.28333,-125.85,ALB,1272,0
LTL-ALB-NP,558555,26-AUG-15,14,,3,46.23333,-125.8,ALB,946,0
LTL-ALB-NP,558555,27-AUG-15,7,,3,46.08333,-125.11667,ALB,2760,0
LTL-ALB-NP,558555,09-SEP-15,7,,3,46.35,-124.91667,ALB,194,0
LTL-ALB-NP,558555,10-SEP-15,10,,3,46.53333,-124.8,ALB,260,0
LTL-ALB-NP,558555,14-SEP-15,7,,3,46.16667,-124.91667,ALB,822,0
LTL-ALB-NP,558555,16-SEP-15,12,,3,47.33333,-125.15,ALB,2280,0
LTL-ALB-NP,558555,17-SEP-15,12,,3,46.83333,-125.3,ALB,448,0
LTL-ALB-NP,558555,18-SEP-15,12,,3,46.33333,-125.01667,ALB,28,0
LTL-ALB-NP,558555,19-SEP-15,12,,3,46.16667,-125.16667,ALB,130,0
LTL-ALB-NP,558555,20-SEP-15,12,,3,46.3,-125.08333,ALB,80,0
LTL-ALB-NP,561849,09-AUG-15,20,,5,46.7,-124.86667,ALB,1900,0
LTL-ALB-NP,561849,10-AUG-15,5,,5,46.58333,-124.98333,ALB,600,0
LTL-ALB-NP,561849,24-AUG-15,15,,5,46.53333,-125.2,ALB,2300,0
LTL-ALB-NP,561849,25-AUG-15,15,,5,46.23333,-125.58333,ALB,2600,0
LTL-ALB-NP,561849,26-AUG-15,15,,5,46.03333,-125.95,ALB,3200,0
LTL-ALB-NP,561849,27-AUG-15,15,,5,46.15,-125.61667,ALB,2800,0
LTL-ALB-NP,561849,28-AUG-15,8,,5,46.18333,-124.96667,ALB,2600,0
LTL-ALB-NP,561849,03-SEP-15,15,,5,46.46667,-124.96667,ALB,3000,0
LTL-ALB-NP,561849,04-SEP-15,15,,5,46.16667,-125.01667,ALB,2830,0
LTL-ALB-NP,561849,05-SEP-15,15,,5,45.93333,-125.16667,ALB,3200,0
LTL-ALB-NP,561849,06-SEP-15,15,,5,45.7,-125.26667,ALB,2000,0
LTL-ALB-NP,561849,07-SEP-15,15,,5,45.5,-125.28333,ALB,1100,0
LTL-ALB-NP,561849,08-SEP-15,15,,5,45.11667,-125,ALB,400,0
LTL-ALB-NP,561849,09-SEP-15,12,,5,46.75,-125.31667,ALB,1888,0
LTL-ALB-NP,561849,18-SEP-15,12,,5,47.05,-125.25,ALB,1060,0
LTL-ALB-NP,561849,19-SEP-15,12,,5,47.06667,-125.13333,ALB,2600,0
LTL-ALB-NP,561849,20-SEP-15,12,,5,47.08333,-124.98333,ALB,1600,0
LTL-ALB-NP,561849,22-SEP-15,12,,5,46.75,-125.25,ALB,,0
LTL-ALB-NP,561849,22-SEP-15,12,,5,46.75,-125.25,,,
LTL-ALB-NP,561849,23-SEP-15,12,,5,46.01667,-125.3,ALB,800,0
LTL-ALB-NP,561849,24-SEP-15,12,,5,45.6,-125.76667,ALB,1200,0
LTL-ALB-NP,561849,25-SEP-15,12,,5,45.33333,-126.13333,ALB,460,0
LTL-ALB-NP,561849,26-SEP-15,12,,5,45.31667,-125.21667,ALB,400,0
LTL-ALB-NP,561849,27-SEP-15,10,,5,46.6,-125.25,ALB,4,0
LTL-ALB-NP,562378,24-AUG-15,,,3,46.28333,-125.33333,ALB,1052,
LTL-ALB-NP,562378,25-AUG-15,,,3,46.5,-125.3,ALB,1140,
LTL-ALB-NP,562378,26-AUG-15,,,3,46.43333,-125.45,ALB,582,
LTL-ALB-NP,562378,27-AUG-15,,,3,45.56667,-125.93333,ALB,614,
LTL-ALB-NP,562378,28-AUG-15,,,3,46.6,-125.35,ALB,348,
LTL-ALB-NP,562378,03-SEP-15,14,,3,46.05,-125.1,ALB,864,
LTL-ALB-NP,562378,04-SEP-15,14,,3,46.01667,-125.01667,ALB,1636,
LTL-ALB-NP,562378,05-SEP-15,14,,3,45.85,-125.06667,ALB,806,
LTL-ALB-NP,562378,06-SEP-15,14,,3,46.01667,-125.11667,ALB,448,
LTL-ALB-NP,562378,07-SEP-15,8,,3,46.3,-124.75,ALB,382,
LTL-ALB-NP,562378,18-SEP-15,13,,3,46.25,-125,ALB,218,
LTL-ALB-NP,562378,19-SEP-15,12,,3,46.5,-124.93333,ALB,174,
LTL-ALB-NP,562378,27-AUG-16,15,,2,43.88333,-125.63333,ALB,120,
LTL-ALB-NP,562378,28-AUG-16,15,,2,44.63333,-125.36667,ALB,200,
LTL-ALB-NP,562378,29-AUG-16,6,,2,44.65,-125.16667,ALB,32,
LTL-ALB-NP,562378,31-AUG-16,12,,2,44.98333,-125.05,ALB,201,
LTL-ALB-NP,562378,01-SEP-16,14,,2,45.01667,-125.08333,ALB,363,
LTL-ALB-NP,562378,02-SEP-16,14,,2,44.91667,-124.91667,ALB,493,
LTL-ALB-NP,562378,14-SEP-16,14,,2,44.93333,-125.06667,ALB,303,
LTL-ALB-NP,562378,15-SEP-16,14,,2,44.9,-125.06667,ALB,303,
LTL-ALB-NP,570036,25-JUL-15,14,,3,46.1,-124.93333,ALB,1138,
LTL-ALB-NP,570036,31-JUL-15,1,,3,46.7,-125.03333,ALB,38,
LTL-ALB-NP,570036,01-AUG-15,14,,3,46.61667,-124.95,ALB,896,
LTL-ALB-NP,570036,02-AUG-15,12,,3,46.61667,-124.95,ALB,1830,
LTL-ALB-NP,570036,03-AUG-15,14,,3,46.6,-124.98333,ALB,928,
LTL-ALB-NP,570036,04-AUG-15,14,,3,46.58333,-124.96667,ALB,1134,
LTL-ALB-NP,570036,05-AUG-15,14,,3,46.51667,-124.9,ALB,724,
LTL-ALB-NP,570036,06-AUG-15,14,,3,46.66667,-124.96667,ALB,780,
LTL-ALB-NP,570036,07-AUG-15,14,,3,46.43333,-124.98333,ALB,772,
LTL-ALB-NP,570036,08-AUG-15,14,,3,46.51667,-124.91667,ALB,1250,
LTL-ALB-NP,570036,12-AUG-15,8,,3,46.35,-124.91667,ALB,330,
LTL-ALB-NP,570036,13-AUG-15,14,,3,46.21667,-124.86667,ALB,836,
LTL-ALB-NP,570036,14-AUG-15,14,,3,46.03333,-125.36667,ALB,426,
LTL-ALB-NP,570036,15-AUG-15,14,,3,46.51667,-124.88333,ALB,644,
LTL-ALB-NP,570036,16-AUG-15,14,,3,46.61667,-125.16667,ALB,1722,
LTL-ALB-NP,570036,17-AUG-15,14,,3,46.7,-125.2,ALB,1610,
LTL-ALB-NP,570036,18-AUG-15,14,,3,46.51667,-125.11667,ALB,1422,
LTL-ALB-NP,570036,22-AUG-15,14,,3,46.46667,-125.45,ALB,1754,
LTL-ALB-NP,570036,23-AUG-15,14,,3,46.31667,-125.53333,ALB,2132,
LTL-ALB-NP,570036,24-AUG-15,14,,3,46.26667,-125.48333,ALB,2628,
LTL-ALB-NP,570036,25-AUG-15,14,,3,46.25,-125.58333,ALB,1578,
LTL-ALB-NP,570036,26-AUG-15,14,,3,46.31667,-126.16667,ALB,1460,
LTL-ALB-NP,570036,27-AUG-15,14,,3,46.16667,-125.58333,ALB,858,
LTL-ALB-NP,570036,01-SEP-15,14,,3,46.35,-124.88333,ALB,3666,
LTL-ALB-NP,570036,02-SEP-15,14,,3,46.08333,-125.01667,ALB,2040,
LTL-ALB-NP,570036,03-SEP-15,14,,3,45.95,-125.05,ALB,2104,
LTL-ALB-NP,570036,04-SEP-15,14,,3,45.75,-125.11667,ALB,1752,
LTL-ALB-NP,570036,05-SEP-15,6,,3,45.76667,-125.13333,ALB,836,
LTL-ALB-NP,570036,18-SEP-15,7,,3,46.75,-125.25,ALB,532,
LTL-ALB-NP,570036,19-SEP-15,10,,3,46.76667,-125.2,ALB,1006,
LTL-ALB-NP,570036,20-SEP-15,10,,3,46.81667,-125.13333,ALB,658,
LTL-ALB-NP,570036,21-SEP-15,10,,3,46.68333,-125.11667,ALB,68,
LTL-ALB-NP,570036,22-SEP-15,10,,3,46.9,-125.28333,ALB,250,
LTL-ALB-NP,570036,23-SEP-15,10,,3,46.95,-125.06667,ALB,516,
LTL-ALB-NP,570036,24-SEP-15,10,,3,45.9,-125.61667,ALB,1166,
LTL-ALB-NP,570036,25-SEP-15,10,,3,45.46667,-125.35,ALB,912,
LTL-ALB-NP,570036,06-JUL-16,14,,3,46.23333,-125.1,ALB,340,
LTL-ALB-NP,570036,07-JUL-16,14,,3,46.3,-125.08333,ALB,301,
LTL-ALB-NP,570036,08-JUL-16,14,,3,46.36667,-124.96667,ALB,603,
LTL-ALB-NP,570036,09-JUL-16,1,,1,46.41667,-124.88333,ALB,17,
LTL-ALB-NP,570036,10-JUL-16,14,,3,46.3,-124.86667,ALB,432,
LTL-ALB-NP,570036,12-JUL-16,,,3,46.3,-124.86667,ALB,269,
LTL-ALB-NP,570036,13-JUL-16,,,3,46.2,-124.98333,ALB,,
LTL-ALB-NP,570036,16-JUL-16,9,,3,46.2,-124.88333,ALB,576,
LTL-ALB-NP,570036,17-JUL-16,14,,3,46.13333,-125.06667,ALB,433,
LTL-ALB-NP,570036,18-JUL-16,14,,3,46.1,-125.08333,ALB,240,
LTL-ALB-NP,570036,19-JUL-16,14,,3,44.96667,-124.83333,ALB,189,
LTL-ALB-NP,570036,20-JUL-16,14,,3,44.93333,-124.95,ALB,269,
LTL-ALB-NP,570036,21-JUL-16,14,,3,44.9,-124.85,ALB,219,
LTL-ALB-NP,570036,22-JUL-16,14,,3,45.28333,-124.88333,ALB,561,
LTL-ALB-NP,570036,23-JUL-16,14,,3,45.28333,-124.85,ALB,434,
LTL-ALB-NP,570036,24-JUL-16,14,,3,45.83333,-125.5,ALB,39,
LTL-ALB-NP,570036,26-JUL-16,14,,3,47.68333,-125.86667,ALB,348,
LTL-ALB-NP,570036,27-JUL-16,14,,3,47.65,-125.88333,ALB,200,
LTL-ALB-NP,570036,01-AUG-16,14,,3,47.85,-126.2,ALB,830,
LTL-ALB-NP,570036,02-AUG-16,14,,3,47.88333,-126.25,ALB,702,
LTL-ALB-NP,570036,03-AUG-16,14,,3,47.91667,-126.21667,ALB,924,
LTL-ALB-NP,570036,04-AUG-16,14,,3,47.95,-126.25,ALB,265,
LTL-ALB-NP,570036,05-AUG-16,14,,3,47.93333,-126.3,ALB,376,
LTL-ALB-NP,570036,06-AUG-16,14,,3,47.88333,-126.35,ALB,566,
LTL-ALB-NP,570036,07-AUG-16,14,,3,47.93333,-126.43333,ALB,135,
LTL-ALB-NP,570036,10-AUG-16,14,,3,46.33333,-125.33333,ALB,106,
LTL-ALB-NP,570036,11-AUG-16,14,,3,45.96667,-125.23333,ALB,357,
LTL-ALB-NP,570036,12-AUG-16,14,,3,45.91667,-125.51667,ALB,107,
LTL-ALB-NP,570036,13-AUG-16,14,,3,45.33333,-126,ALB,139,
LTL-ALB-NP,570036,14-AUG-16,14,,3,44.66667,-125.68333,ALB,406,
LTL-ALB-NP,570036,15-AUG-16,14,,3,44.6,-125.68333,ALB,610,
LTL-ALB-NP,570036,16-AUG-16,10,,3,44.66667,-125.7,ALB,57,
LTL-ALB-NP,570036,21-AUG-16,14,,3,47.5,-126.51667,ALB,273,
LTL-ALB-NP,570036,22-AUG-16,14,,3,45.58333,-125.25,ALB,35,
LTL-ALB-NP,570036,23-AUG-16,14,,3,45.56667,-125.15,ALB,133,
LTL-ALB-NP,570036,25-AUG-16,14,,3,45.15,-125.8,ALB,326,
LTL-ALB-NP,570036,26-AUG-16,14,,3,45.05,-125.68333,ALB,508,
LTL-ALB-NP,570036,27-AUG-16,14,,3,47,-125.58333,ALB,1034,
LTL-ALB-NP,570036,28-AUG-16,13,,3,45.2,-125.9,ALB,312,
LTL-ALB-NP,570036,29-AUG-16,13,,3,45.55,-126,ALB,700,
